Trader,Asset Name,Status,Trade Type,Payout,Investment,Trader Profit,Trading Strike,Close Strike,Trading Time,Close Time
trader C,USD/JPY,Closed,Put,1.85,2000,1700,106.388,106.369,2020-05-08 03:09:01.780,2020-05-08 03:14:01.780
trader C,USD/CHF,Closed,Put,1.85,1000,-1000,0.9736,0.97362,2020-05-15 06:39:26.980,2020-05-15 06:45:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,108.957,109.01,2021-03-18 01:00:07.790,2021-03-18 01:05:00.000
trader C,CAD/JPY,Closed,Put,1.88,21000,18480,76.812,76.6,2020-03-23 12:18:22.150,2020-03-23 12:30:00.000
trader C,USD/JPY,Closed,Call,1.9,1000,-1000,108.636,108.633,2021-04-16 00:04:10.060,2021-04-16 00:05:10.060
trader C,USD/CAD,Sold,Put,1.85,1000,-615.503,1.24902,1.24924,2021-04-19 11:30:23.440,2021-04-19 11:37:17.300
trader C,EUR/USD,Closed,Call,1.95,1000,-1000,1.10212,1.10212,2019-09-23 05:31:49.200,2019-09-23 05:32:49.200
trader C,USD/JPY,Closed,Put,1.9,1000,900,104.61,104.596,2021-02-11 01:43:51.050,2021-02-11 01:46:51.050
trader C,AUD/JPY,Closed,Call,1.9,4000,-4000,68.673,68.655,2020-05-14 02:08:09.760,2020-05-14 02:09:09.760
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,106.904,106.958,2020-05-11 03:58:00.570,2020-05-11 04:03:00.570
trader C,AUD/USD,Closed,Call,1.88,1000,880,0.67958,0.67967,2019-09-24 14:23:23.840,2019-09-24 14:30:00.000
trader C,EUR/USD,Sold,Call,1.85,5000,-2302.61,1.08417,1.08402,2020-04-27 07:18:30.670,2020-04-27 07:18:49.403
trader C,USD/JPY,Closed,Put,1.85,2000,1700,107.209,107.197,2020-05-11 07:18:00.360,2020-05-11 07:23:00.360
trader C,USD/JPY,Closed,Put,1.85,1000,850,104.674,104.666,2020-11-16 01:00:59.880,2020-11-16 01:05:00.000
trader C,GBP/JPY,Closed,Put,1.9,1000,-1000,152.708,152.714,2021-04-01 08:33:00.210,2021-04-01 08:34:00.210
trader C,AUD/USD,Closed,Put,1.85,5000,-5000,0.64602,0.64624,2020-05-15 07:20:03.590,2020-05-15 07:25:00.000
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.18032,1.18038,2021-04-06 07:00:18.630,2021-04-06 07:01:18.630
trader C,NZD/JPY,Closed,Call,1.85,1000,850,75.974,75.98,2021-03-25 23:08:05.970,2021-03-25 23:13:05.970
trader C,EUR/JPY,Closed,Put,1.9,1000,-1000,119.182,119.183,2020-05-28 16:16:00.950,2020-05-28 16:19:00.950
trader C,EUR/USD,Closed,Put,1.85,1000,-1000,1.08187,1.08193,2020-05-18 11:45:38.420,2020-05-18 11:50:00.000
trader C,NZD/JPY,Closed,Put,1.85,1000,-1000,78.076,78.13,2021-03-19 16:44:17.690,2021-03-19 16:50:00.000
trader C,AUD/JPY,Closed,Call,1.9,1000,900,76.081,76.102,2020-08-25 07:03:02.150,2020-08-25 07:06:02.150
trader C,USD/JPY,Closed,Call,1.9,1000,-1000,109.131,109.119,2020-06-04 08:40:00.490,2020-06-04 08:43:00.490
trader C,GBP/JPY,Closed,Call,1.88,1000,880,133.498,133.533,2019-09-23 13:20:08.370,2019-09-23 13:25:00.000
trader C,GBP/JPY,Closed,Put,1.85,1000,-1000,150.311,150.319,2021-04-19 03:18:16.730,2021-04-19 03:20:00.000
trader C,USD/JPY,Closed,Put,1.9,2000,-2000,106.382,106.385,2020-05-08 03:06:06.400,2020-05-08 03:09:06.400
trader C,AUD/USD,Closed,Put,1.9,1000,-1000,0.67482,0.67506,2020-06-01 06:45:57.230,2020-06-01 06:46:57.230
trader C,EUR/JPY,Closed,Put,1.85,1000,850,130.303,130.297,2021-04-13 23:31:25.920,2021-04-13 23:35:00.000
trader C,EUR/GBP,Closed,Put,1.85,10500,-10500,0.85675,0.85679,2021-03-10 02:10:14.750,2021-03-10 02:15:00.000
trader C,AUD/JPY,Closed,Put,1.85,1000,-1000,69.09,69.108,2020-04-14 07:44:56.380,2020-04-14 07:50:00.000
trader C,USD/JPY,Closed,Call,1.85,2000,1700,107.201,107.202,2020-05-15 03:40:05.140,2020-05-15 03:45:05.140
trader C,AUD/NZD,Closed,Call,1.88,1000,-1000,1.06926,1.06913,2019-10-23 06:45:11.710,2019-10-23 06:50:00.000
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,107.536,107.546,2020-04-02 01:38:03.710,2020-04-02 01:39:03.710
trader C,NZD/USD,Closed,Put,1.88,5000,4400,0.64098,0.64054,2020-02-19 09:12:13.950,2020-02-19 09:25:00.000
trader C,EUR/USD,Sold,Put,1.85,1000,-119.678,1.1849,1.18489,2020-11-19 02:38:59.940,2020-11-19 02:41:40.050
trader C,USD/JPY,Sold,Put,1.85,1000,-304.796,106.946,106.948,2020-05-14 01:19:04.470,2020-05-14 01:19:04.470
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,107.188,107.212,2020-05-11 07:12:01.630,2020-05-11 07:17:01.630
trader C,AUD/USD,Closed,Call,1.9,3000,-3000,0.629,0.62865,2020-04-16 01:20:06.680,2020-04-16 01:21:06.680
trader C,NZD/JPY,Sold,Put,1.85,1000,-389.899,64.288,64.293,2020-05-15 04:37:25.050,2020-05-15 04:41:47.310
trader C,GBP/JPY,Closed,Call,1.95,1000,-1000,139.905,139.891,2019-11-25 06:00:07.910,2019-11-25 06:01:07.910
trader C,EUR/JPY,Sold,Call,1.9,1000,140.5977,123.573,123.583,2020-06-08 06:29:01.180,2020-06-08 06:29:54.750
trader C,EUR/JPY,Closed,Call,1.88,1000,-1000,120.705,120.677,2019-10-25 11:05:58.250,2019-10-25 11:10:00.000
trader C,USD/JPY,Closed,Put,1.9,2000,1800,106.386,106.376,2020-05-08 03:09:00.130,2020-05-08 03:12:00.130
trader C,GBP/USD,Closed,Put,1.85,5000,4250,1.21217,1.2118,2020-05-18 08:09:57.990,2020-05-18 08:15:00.000
trader C,NZD/JPY,Closed,Call,1.9,5000,-5000,64.327,64.306,2020-04-28 02:22:00.290,2020-04-28 02:23:00.290
trader C,EUR/JPY,Closed,Put,1.9,1000,900,130.329,130.314,2021-04-12 23:17:00.250,2021-04-12 23:18:00.250
trader C,AUD/JPY,Sold,Call,1.9,2000,99.0116,68.5,68.503,2020-04-13 03:30:53.010,2020-04-13 03:32:50.940
trader C,EUR/USD,Closed,Call,1.85,1000,-1000,1.19108,1.19068,2021-03-19 18:15:31.550,2021-03-19 18:30:00.000
trader C,USD/JPY,Closed,Call,1.9,1000,900,108.78,108.781,2021-03-22 23:59:13.950,2021-03-23 00:00:13.950
trader C,GBP/JPY,Closed,Call,1.95,1000,950,133.947,133.958,2019-09-24 15:17:00.750,2019-09-24 15:18:00.750
trader C,AUD/USD,Sold,Put,1.85,1000,-223.297,0.73282,0.73285,2020-11-17 10:00:01.310,2020-11-17 10:00:01.310
trader C,EUR/AUD,Closed,Call,1.85,1000,-1000,1.62218,1.62209,2020-11-30 23:43:59.950,2020-11-30 23:50:00.000
trader C,AUD/USD,Closed,Put,1.88,1000,880,0.67568,0.67561,2019-09-27 02:40:32.110,2019-09-27 02:45:00.000
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.2035,1.20352,2021-04-19 14:37:01.280,2021-04-19 14:38:01.280
trader C,USD/JPY,Sold,Put,1.9,1000,-231.202,108.876,108.878,2021-03-19 15:35:32.400,2021-03-19 15:36:14.550
trader C,GBP/JPY,Closed,Put,1.9,1000,-1000,150.69,150.7,2021-04-13 04:09:59.610,2021-04-13 04:10:59.610
trader A,BITCOIN,Closed,Call,2.05,6830,7171.5,37692.5,37747.6,2021-06-18 11:35:47.490,2021-06-18 11:35:47.490
trader C,EUR/JPY,Closed,Put,1.85,5000,4250,117.256,117.206,2020-05-19 01:55:43.000,2020-05-19 02:00:00.000
trader C,EUR/USD,Closed,Put,1.85,1000,-1000,1.18546,1.18562,2020-11-17 06:16:01.970,2020-11-17 06:25:00.000
trader C,GBP/JPY,Closed,Call,1.9,1000,900,134.265,134.268,2020-07-17 13:08:01.430,2020-07-17 13:11:01.430
trader C,USD/CAD,Closed,Call,1.85,10500,8925,1.26093,1.26131,2021-02-23 12:55:08.870,2021-02-23 13:00:00.000
trader C,CAD/JPY,Closed,Put,1.88,20000,17600,77.609,77.594,2020-03-20 08:59:57.010,2020-03-20 09:05:00.000
trader C,GBP/USD,Closed,Put,1.85,1000,850,1.21209,1.2118,2020-05-18 08:08:38.530,2020-05-18 08:15:00.000
trader C,USD/JPY,Sold,Put,1.9,16000,-4712.42,107.804,107.806,2020-05-20 03:43:15.350,2020-05-20 03:43:41.397
trader C,USD/JPY,Closed,Call,1.9,2000,1800,107.266,107.286,2020-05-15 03:15:06.090,2020-05-15 03:18:06.090
trader C,EUR/USD,Closed,Call,1.85,10000,-10000,1.09381,1.09319,2020-04-15 07:49:59.910,2020-04-15 07:55:00.000
trader C,EUR/USD,Closed,Put,1.95,1000,-1000,1.19365,1.19382,2021-04-13 15:59:22.520,2021-04-13 15:59:52.520
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,107.192,107.213,2020-05-11 07:13:03.990,2020-05-11 07:16:03.990
trader C,NZD/JPY,Closed,Call,1.85,1000,-1000,71.659,71.611,2020-11-17 14:55:07.120,2020-11-17 15:00:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,107.469,107.476,2020-04-21 12:40:11.710,2020-04-21 12:45:00.000
trader C,USD/JPY,Closed,Put,1.88,1000,880,109.376,109.35,2019-12-20 08:04:59.860,2019-12-20 08:10:00.000
trader C,AUD/USD,Closed,Call,1.95,1000,-1000,0.67459,0.67447,2019-10-07 08:11:00.770,2019-10-07 08:12:00.770
trader C,NZD/USD,Closed,Put,1.85,1000,850,0.65024,0.65014,2020-06-10 00:50:04.160,2020-06-10 00:55:00.000
trader C,EUR/USD,Sold,Call,1.88,1000,234.4382,1.091,1.09109,2019-09-27 06:20:30.930,2019-09-27 06:26:05.447
trader C,GBP/JPY,Closed,Call,1.85,1000,850,149.829,149.851,2021-04-14 11:05:57.640,2021-04-14 11:10:00.000
trader C,GBP/JPY,Sold,Put,1.88,1000,-448.58,129.4,129.443,2020-03-17 12:14:39.440,2020-03-17 12:16:38.360
trader C,USD/JPY,Closed,Put,1.85,2000,1700,106.42,106.385,2020-05-08 07:40:00.210,2020-05-08 07:45:00.210
trader C,USD/JPY,Closed,Call,1.9,1000,-1000,108.882,108.858,2021-03-22 00:00:12.420,2021-03-22 00:03:12.420
trader C,USD/JPY,Closed,Put,1.85,2000,1700,107.545,107.516,2020-05-12 01:36:04.270,2020-05-12 01:41:04.270
trader C,USD/JPY,Closed,Put,1.88,40000,-40000,105.313,105.538,2020-03-13 04:40:19.050,2020-03-13 04:45:00.000
trader C,USD/JPY,Closed,Put,2.3,5000,6500,109.853,109.837,2021-03-30 00:54:35.590,2021-03-30 00:55:05.590
trader C,GBP/USD,Closed,Call,1.88,5000,-5000,1.23173,1.23136,2019-10-07 05:55:08.380,2019-10-07 06:00:00.000
trader C,GBP/JPY,Closed,Put,1.9,1000,-1000,136.409,136.44,2020-07-22 15:21:18.990,2020-07-22 15:24:18.990
trader C,USD/JPY,Closed,Call,1.85,10000,-10000,107.392,107.365,2020-04-21 07:15:04.040,2020-04-21 07:20:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,104.375,104.38,2020-11-25 10:06:02.710,2020-11-25 10:07:02.710
trader C,USD/JPY,Closed,Put,2.3,10000,-10000,106.472,106.479,2021-03-01 00:54:36.640,2021-03-01 00:55:06.640
trader C,GBP/USD,Closed,Put,1.85,1000,-1000,1.35425,1.35434,2021-01-12 06:15:28.950,2021-01-12 06:30:00.000
trader C,USD/JPY,Closed,Put,2.3,3000,3900,109.301,109.255,2021-03-26 00:54:47.010,2021-03-26 00:55:17.010
trader C,AUD/NZD,Closed,Put,1.85,5000,4250,1.06193,1.06177,2020-05-04 11:59:52.730,2020-05-04 12:05:00.000
trader C,USD/JPY,Closed,Call,1.88,2000,-2000,108.774,108.621,2019-10-16 00:35:00.020,2019-10-16 00:40:00.000
trader C,AUD/USD,Closed,Put,1.88,1000,880,0.69057,0.69027,2019-12-23 00:00:29.040,2019-12-23 00:05:00.000
trader C,CAD/JPY,Closed,Put,1.85,2800,-2800,80.707,80.708,2020-12-02 06:15:00.290,2020-12-02 06:20:00.000
trader C,GBP/JPY,Closed,Put,1.9,1000,900,131.85,131.826,2020-05-27 16:21:49.300,2020-05-27 16:24:49.300
trader A,BITCOIN,Closed,Call,2.05,5474,5747.7,37102.5,37249.8,2021-06-18 10:20:52.890,2021-06-18 10:23:52.890
trader C,USD/JPY,Sold,Put,1.85,8000,-6134.11,107.797,107.808,2020-05-20 03:42:11.770,2020-05-20 03:42:11.770
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,109.077,109.093,2021-03-18 01:29:53.750,2021-03-18 01:35:00.000
trader C,AUD/JPY,Closed,Call,1.9,1000,-1000,69.189,69.142,2020-04-27 01:42:02.430,2020-04-27 01:45:02.430
trader C,AUD/USD,Sold,Call,1.85,5000,889.2575,0.63385,0.63403,2020-04-20 01:05:00.400,2020-04-20 01:05:41.763
trader C,NZD/JPY,Closed,Put,1.85,1000,-1000,70.761,70.768,2019-12-02 07:10:01.290,2019-12-02 07:15:01.290
trader C,NZD/USD,Closed,Put,1.85,5000,4250,0.60018,0.60006,2020-04-22 11:00:01.050,2020-04-22 11:05:00.000
trader C,EUR/USD,Closed,Call,1.85,1000,850,1.21325,1.21333,2021-01-29 11:08:01.930,2021-01-29 11:15:00.000
trader C,USD/JPY,Closed,Put,1.85,4000,-4000,107.792,107.798,2020-05-20 03:37:09.130,2020-05-20 03:42:09.130
trader C,AUD/JPY,Closed,Call,1.85,1000,850,70.254,70.274,2020-05-25 07:10:01.350,2020-05-25 07:15:00.000
trader C,USD/JPY,Sold,Call,1.89,1000,-356.921,109.807,109.8,2020-02-07 13:37:50.150,2020-02-07 13:53:03.827
trader C,USD/CHF,Closed,Put,1.85,1000,850,0.97329,0.97311,2020-05-15 08:33:35.340,2020-05-15 08:40:00.000
trader C,USD/JPY,Closed,Put,1.88,2000,-2000,108.655,108.655,2019-10-18 08:05:02.430,2019-10-18 08:10:00.000
trader C,EUR/AUD,Closed,Put,1.85,1000,850,1.62471,1.62448,2020-11-23 16:20:01.880,2020-11-23 16:30:00.000
trader C,USD/JPY,Closed,Call,1.9,20000,18000,107.536,107.549,2020-04-21 02:43:59.410,2020-04-21 02:44:59.410
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,104.292,104.27,2020-11-26 02:53:55.110,2020-11-26 03:00:00.000
trader C,NZD/JPY,Closed,Call,1.9,1000,900,75.385,75.419,2021-02-10 15:45:15.500,2021-02-10 15:45:15.500
trader A,BITCOIN,Sold,Call,2.05,3521,-2804.6612,34652,34615,2021-06-21 03:59:18.800,2021-06-21 04:01:13.753
trader C,NZD/JPY,Closed,Put,1.9,1000,900,76.861,76.854,2021-04-13 15:30:14.380,2021-04-13 15:31:14.380
trader C,NZD/JPY,Closed,Call,1.85,1500,1275,71.85,71.867,2020-11-17 12:26:07.840,2020-11-17 12:30:00.000
trader C,USD/JPY,Closed,Call,1.9,8000,7200,107.873,107.886,2020-05-20 01:08:17.880,2020-05-20 01:11:17.880
trader C,AUD/USD,Closed,Put,1.85,10050,-10050,0.63184,0.6336,2020-04-23 05:03:00.000,2020-04-23 05:15:00.000
trader C,NZD/JPY,Closed,Put,1.9,1000,-1000,71.043,71.049,2020-06-08 15:23:08.840,2020-06-08 15:26:08.840
trader A,BITCOIN,Closed,Call,2.05,5000,-5000,34410.6,34302.5,2021-06-21 04:07:11.220,2021-06-21 04:10:11.220
trader C,NZD/JPY,Sold,Put,1.85,1000,95.416,78.418,78.411,2021-03-16 17:06:47.940,2021-03-16 17:11:31.500
trader E,GOLD,Closed,Call,1.85,45000,-45000,1782.57,1781.71,2021-06-22 05:23:00.710,2021-06-22 05:35:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,850,108.865,108.876,2021-03-19 14:35:31.750,2021-03-19 14:45:00.000
trader C,AUD/JPY,Closed,Call,1.9,1000,900,84.328,84.332,2021-03-16 08:42:07.040,2021-03-16 08:43:07.040
trader C,CHF/JPY,Closed,Put,1.85,1300,-1300,116.677,116.683,2020-12-02 19:27:15.720,2020-12-02 19:30:00.000
trader C,AUD/USD,Closed,Call,1.95,1000,-1000,0.68418,0.68418,2019-09-17 08:21:12.870,2019-09-17 08:22:12.870
trader C,EUR/USD,Closed,Put,1.95,1000,-1000,1.18689,1.18699,2021-04-07 06:54:51.800,2021-04-07 06:55:21.800
trader C,AUD/JPY,Sold,Call,1.85,1000,-778.739,68.498,68.453,2020-04-24 13:47:25.360,2020-04-24 13:49:13.893
trader C,EUR/JPY,Closed,Put,1.85,1000,850,123.1,123.078,2020-11-19 06:33:58.360,2020-11-19 06:40:00.000
trader C,AUD/NZD,Sold,Put,1.85,1000,-481.239,1.06849,1.06858,2020-06-09 12:24:59.900,2020-06-09 12:26:33.207
trader E,GBP/JPY,Closed,Put,1.85,45000,-45000,153.586,153.649,2021-06-22 02:25:00.610,2021-06-22 02:30:00.610
trader A,BITCOIN,Closed,Call,2.05,5763,6051.15,35278,35318.3,2021-06-21 01:48:24.640,2021-06-21 01:51:24.640
trader C,EUR/USD,Closed,Put,1.85,5000,-5000,1.08287,1.08293,2020-04-27 03:35:02.930,2020-04-27 03:40:00.000
trader C,GBP/JPY,Closed,Call,1.85,1700,-1700,140.262,140.233,2019-11-12 17:49:59.820,2019-11-12 17:54:59.820
trader C,AUD/NZD,Closed,Put,1.85,5010,-5010,1.07642,1.07654,2020-05-14 07:13:32.160,2020-05-14 07:15:00.000
trader E,GBP/JPY,Closed,Put,1.85,45000,38250,154.482,154.413,2021-06-23 00:14:59.320,2021-06-23 00:19:59.320
trader C,USD/JPY,Closed,Call,1.9,1000,900,109.879,109.898,2021-03-30 01:59:59.850,2021-03-30 01:59:59.850
trader C,NZD/JPY,Closed,Call,1.95,1500,1425,71.087,71.102,2019-12-10 17:56:02.620,2019-12-10 17:57:02.620
trader C,USD/JPY,Closed,Call,1.9,4000,-4000,107.728,107.712,2020-05-20 03:04:06.650,2020-05-20 03:07:06.650
trader C,EUR/USD,Closed,Put,1.85,3300,2805,1.11579,1.11566,2019-10-31 00:20:03.190,2019-10-31 00:25:03.190
trader C,USD/JPY,Closed,Put,1.9,1000,900,110.691,110.688,2021-04-04 23:52:58.670,2021-04-04 23:53:58.670
trader C,USD/CAD,Closed,Call,1.85,1000,850,1.297,1.2971,2020-11-30 19:51:43.710,2020-11-30 19:55:00.000
trader C,USD/JPY,Closed,Put,2.3,10000,-10000,108.55,108.564,2021-03-10 00:54:40.670,2021-03-10 00:55:10.670
trader C,EUR/USD,Closed,Call,1.95,1000,-1000,1.10776,1.10772,2019-12-11 12:27:02.770,2019-12-11 12:28:02.770
trader C,EUR/GBP,Closed,Call,1.88,1000,-1000,0.85402,0.85395,2019-12-03 08:00:30.720,2019-12-03 08:05:00.000
trader C,GOLD,Closed,Call,1.85,11000,9350,1764.22,1767.18,2020-06-24 12:52:04.900,2020-06-24 12:55:00.000
trader C,EUR/JPY,Closed,Put,1.85,1000,850,115.987,115.981,2020-04-24 03:57:36.710,2020-04-24 04:05:00.000
trader B,EUR/JPY,Closed,Put,1.85,37000,-37000,131.552,131.653,2021-06-22 12:55:02.340,2021-06-22 13:00:02.340
trader C,GBP/JPY,Closed,Put,1.85,10000,8500,132.949,132.906,2020-04-23 10:10:01.460,2020-04-23 10:15:00.000
trader C,NZD/JPY,Closed,Put,1.85,1000,-1000,72.431,72.54,2020-11-11 03:11:31.100,2020-11-11 03:20:00.000
trader C,EUR/USD,Closed,Put,1.88,1000,880,1.10918,1.10917,2019-10-29 12:34:59.880,2019-10-29 12:40:00.000
trader C,USD/JPY,Closed,Put,1.95,2000,-2000,108.696,108.696,2019-10-16 17:10:59.670,2019-10-16 17:11:59.670
trader C,USD/JPY,Closed,Call,1.88,3000,2640,106.786,106.794,2019-10-07 09:59:16.200,2019-10-07 10:05:00.000
trader C,USD/JPY,Sold,Put,1.85,1000,167.4708,104.292,104.278,2020-11-26 14:21:46.830,2020-11-26 14:25:02.670
trader C,USD/JPY,Closed,Call,1.88,40000,35200,107.034,107.113,2020-03-05 09:10:57.960,2020-03-05 09:20:00.000
trader C,GBP/JPY,Closed,Call,1.85,1000,-1000,138.191,138.187,2020-11-23 03:04:25.990,2020-11-23 03:10:00.000
trader C,EUR/USD,Closed,Put,1.85,10000,8500,1.08424,1.08418,2020-04-27 04:50:01.830,2020-04-27 04:55:00.000
trader C,CHF/JPY,Closed,Call,1.85,1000,850,115.144,115.156,2020-11-30 15:30:56.610,2020-11-30 15:35:00.000
trader C,EUR/USD,Closed,Put,1.9,1000,900,1.0872,1.08696,2020-04-09 12:18:07.390,2020-04-09 12:19:07.390
trader C,GBP/JPY,Closed,Call,1.85,1000,850,137.036,137.13,2020-06-10 00:15:00.530,2020-06-10 00:20:00.000
trader C,AUD/USD,Sold,Put,1.9,1000,-364.39,0.6933,0.69338,2020-06-03 15:00:32.360,2020-06-03 15:01:11.660
trader C,EUR/JPY,Closed,Put,1.85,1000,-1000,117.653,117.691,2020-05-19 08:54:59.630,2020-05-19 09:00:00.000
trader C,EUR/JPY,Closed,Call,1.85,10000,-10000,116.311,116.311,2020-04-27 02:59:59.400,2020-04-27 03:05:00.000
trader C,EUR/USD,Closed,Put,1.88,3000,2640,1.09943,1.09924,2019-10-07 12:09:07.480,2019-10-07 12:15:00.000
trader C,USD/CHF,Closed,Put,1.85,1000,-1000,0.97104,0.9716,2020-05-13 16:12:54.910,2020-05-13 16:20:00.000
trader C,GBP/AUD,Closed,Put,1.85,1000,-1000,1.78061,1.78081,2021-04-15 15:34:05.930,2021-04-15 15:40:00.000
trader C,AUD/USD,Closed,Put,1.9,1000,900,0.69979,0.69975,2020-06-10 05:45:56.200,2020-06-10 05:48:56.200
trader C,GOLD,Closed,Put,1.85,1000,-1000,1727.32,1732.11,2020-05-14 13:55:01.470,2020-05-14 14:00:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,109.445,109.456,2020-06-08 05:34:59.750,2020-06-08 05:35:59.750
trader C,AUD/USD,Closed,Call,1.85,1000,-1000,0.77251,0.7725,2021-04-14 23:01:44.910,2021-04-14 23:06:44.910
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,109.36,109.365,2021-04-13 10:17:05.860,2021-04-13 10:18:05.860
trader C,NZD/JPY,Closed,Call,1.9,1500,-1500,64.757,64.731,2020-04-07 00:40:06.260,2020-04-07 00:41:06.260
trader C,USD/JPY,Closed,Call,1.85,2000,1700,108.899,108.944,2021-03-17 23:59:58.770,2021-03-18 00:05:00.000
trader C,GBP/JPY,Closed,Put,1.85,1500,-1500,140.025,140.042,2019-10-29 02:20:05.040,2019-10-29 02:25:05.040
trader C,AUD/JPY,Closed,Put,1.85,5000,-5000,69.324,69.336,2020-05-15 05:15:02.370,2020-05-15 05:20:00.000
trader A,BITCOIN,Closed,Put,2.05,6073,-6073,32708.9,32904.8,2021-06-21 07:32:06.820,2021-06-21 07:35:06.820
trader A,BITCOIN,Closed,Call,2.05,2000,-2000,34562.7,34389.8,2021-06-21 04:04:05.010,2021-06-21 04:07:05.010
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,106.372,106.388,2020-05-07 07:46:05.230,2020-05-07 07:49:05.230
trader C,EUR/USD,Closed,Put,1.85,2000,-2000,1.10201,1.10221,2019-12-02 07:30:10.320,2019-12-02 07:35:10.320
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,108.84,108.83,2021-03-18 19:30:30.020,2021-03-18 19:35:00.000
trader C,USD/JPY,Closed,Call,1.88,1000,-1000,107.897,107.887,2019-10-11 08:05:00.200,2019-10-11 08:10:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,106.703,106.705,2021-03-01 11:57:59.660,2021-03-01 11:58:59.660
trader C,EUR/GBP,Closed,Put,1.85,1000,-1000,0.89107,0.8912,2020-06-09 12:14:09.200,2020-06-09 12:20:00.000
trader C,AUD/JPY,Closed,Put,1.85,1000,-1000,71.627,71.651,2020-05-26 18:21:32.990,2020-05-26 18:25:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,104.272,104.273,2020-12-03 09:21:06.980,2020-12-03 09:22:06.980
trader C,AUD/USD,Closed,Call,1.9,1000,-1000,0.70265,0.70261,2020-06-08 23:44:01.110,2020-06-08 23:47:01.110
trader C,GBP/JPY,Closed,Call,1.85,1000,-1000,149.865,149.838,2021-04-14 11:01:15.700,2021-04-14 11:06:15.700
trader C,GBP/USD,Closed,Put,1.85,1000,850,1.21401,1.21365,2020-05-18 11:20:54.440,2020-05-18 11:25:00.000
trader C,USD/JPY,Closed,Put,2.3,5000,6500,108.875,108.865,2021-03-25 00:54:34.340,2021-03-25 00:55:04.340
trader C,EUR/USD,Closed,Put,1.85,1500,1275,1.11533,1.11531,2019-10-31 23:15:00.400,2019-10-31 23:20:00.400
trader C,AUD/USD,Closed,Call,1.85,1000,-1000,0.69582,0.69574,2020-06-10 02:30:03.150,2020-06-10 02:35:00.000
trader C,USD/JPY,Closed,Put,2.3,5000,6500,108.877,108.87,2021-03-25 00:54:42.640,2021-03-25 00:55:12.640
trader C,EUR/JPY,Closed,Put,1.85,1000,850,130.519,130.469,2021-04-16 07:59:10.420,2021-04-16 08:05:00.000
trader C,USD/JPY,Closed,Put,2.3,20000,-20000,109.103,109.107,2021-03-09 00:54:37.010,2021-03-09 00:55:07.010
trader C,GBP/JPY,Closed,Call,1.85,1000,-1000,149.878,149.819,2021-04-14 11:00:20.160,2021-04-14 11:05:20.160
trader C,USD/JPY,Closed,Put,1.85,1000,850,107.979,107.868,2020-04-23 13:39:57.680,2020-04-23 13:44:57.680
trader C,GBP/AUD,Closed,Put,1.85,1000,850,1.79081,1.7906,2021-03-19 15:59:14.710,2021-03-19 16:05:00.000
trader C,USD/JPY,Closed,Call,1.85,4000,-4000,107.875,107.869,2020-05-20 01:07:13.660,2020-05-20 01:12:13.660
trader C,USD/JPY,Closed,Put,1.9,1000,900,104.288,104.271,2020-12-03 09:05:40.890,2020-12-03 09:06:40.890
trader E,EUR/JPY,Closed,Put,1.85,45000,-45000,131.408,131.441,2021-06-22 02:20:00.030,2021-06-22 02:25:00.030
trader C,USD/JPY,Closed,Call,1.9,1000,900,109.065,109.075,2021-03-17 18:07:48.540,2021-03-17 18:10:48.540
trader C,AUD/USD,Closed,Call,1.85,1000,850,0.77222,0.77266,2021-03-21 23:00:23.840,2021-03-21 23:05:23.840
trader A,BITCOIN,Closed,Call,2.05,4000,4200,37757.6,37789.7,2021-06-18 09:06:54.840,2021-06-18 09:09:54.840
trader C,AUD/JPY,Closed,Put,1.85,1500,1275,74.739,74.73,2019-10-30 06:25:00.340,2019-10-30 06:30:00.340
trader C,USD/CHF,Closed,Put,1.85,5000,-5000,0.97432,0.97442,2020-05-14 10:10:11.260,2020-05-14 10:15:00.000
trader C,CHF/JPY,Closed,Put,1.85,1000,850,114.724,114.721,2020-11-27 10:05:39.040,2020-11-27 10:10:00.000
trader C,EUR/USD,Sold,Put,1.9,1000,-397.249,1.09325,1.09333,2020-04-13 08:30:00.290,2020-04-13 08:31:23.393
trader C,USD/JPY,Closed,Call,1.95,1000,950,108.202,108.207,2019-09-17 14:55:57.250,2019-09-17 14:56:57.250
trader C,AUD/USD,Closed,Put,1.9,1000,-1000,0.60371,0.60391,2020-04-03 08:19:17.580,2020-04-03 08:22:17.580
